season,week,position,player_id,player_display_name,actual,baseline_pred,ensemble_pred,model_pred,q10,q50,q90,baseline_error,model_error,ensemble_error,model_advantage,ensemble_advantage
2023,15,RB,00-0038454,Keaton Mitchell,10.8,9.2,10.283,9.368,1.495,7.015,19.503,1.6,1.432,0.517,0.168,1.083
2023,15,RB,00-0038542,Bijan Robinson,0.4,18.9,15.51,15.376,4.877,13.136,23.685,18.5,14.976,15.11,3.524,3.39
2023,15,RB,00-0038555,Tank Bigsby,-0.2,0.525,2.39,3.62,0.144,2.553,12.059,0.725,3.82,2.59,-3.095,-1.865
2023,15,RB,00-0038597,Chase Brown,8.1,6.95,5.794,6.157,0.246,3.975,15.847,1.15,1.943,2.306,-0.793,-1.156
2023,15,RB,00-0038611,Chris Rodriguez Jr.,3.5,2.2,4.766,5.245,0.267,3.593,13.908,1.3,1.745,1.266,-0.445,0.034
2023,15,RB,00-0038705,Emari Demercado,14.0,6.15,6.709,6.79,1.183,6.243,17.433,7.85,7.21,7.291,0.64,0.559
2023,15,RB,00-0038738,Hunter Luepke,0.3,0.2,2.464,2.466,0.097,1.314,10.205,0.1,2.166,2.164,-2.066,-2.064
2023,15,RB,00-0038794,Jaleel McLaughlin,3.8,3.8,4.761,4.695,0.305,3.311,12.799,0.0,0.895,0.961,-0.895,-0.961
2023,15,RB,00-0039021,Roschon Johnson,10.0,5.825,7.484,7.195,1.035,5.9,16.415,4.175,2.805,2.516,1.37,1.659
2023,15,RB,00-0039032,Tyjae Spears,4.7,9.225,10.71,10.834,2.95,8.797,19.744,4.525,6.134,6.01,-1.609,-1.485
2023,15,RB,00-0039040,De'Von Achane,9.2,15.1,12.662,11.923,2.638,10.8,21.009,5.9,2.723,3.462,3.177,2.438
2023,15,RB,00-0039139,Jahmyr Gibbs,24.8,14.1,13.565,13.727,3.691,11.887,23.871,10.7,11.073,11.235,-0.373,-0.535
2023,15,RB,00-0039165,Zach Charbonnet,1.6,11.35,11.727,12.673,3.093,11.082,22.739,9.75,11.073,10.127,-1.323,-0.377
2023,15,WR,00-0027944,Julio Jones,1.6,3.15,4.582,4.928,0.184,3.98,11.923,1.55,3.328,2.982,-1.778,-1.432
2023,15,WR,00-0028002,Randall Cobb,0.0,3.325,2.706,3.024,-0.001,2.697,10.021,3.325,3.024,2.706,0.301,0.619
2023,15,WR,00-0030035,Adam Thielen,8.3,8.625,9.274,8.875,1.829,8.73,17.487,0.325,0.575,0.974,-0.25,-0.649
2023,15,WR,00-0030068,Marquise Goodwin,6.7,1.55,2.618,3.122,-0.051,2.24,10.589,5.15,3.578,4.082,1.572,1.068
2023,15,WR,00-0030431,Robert Woods,6.0,4.05,5.288,5.785,0.087,5.401,15.03,1.95,0.215,0.712,1.735,1.238
2023,15,WR,00-0030564,DeAndre Hopkins,4.1,17.025,12.641,12.631,3.283,10.149,23.177,12.925,8.531,8.541,4.394,4.384
2023,15,WR,00-0031235,Odell Beckham Jr.,2.4,13.175,9.592,9.084,2.474,8.599,21.831,10.775,6.684,7.192,4.091,3.583
2023,15,WR,00-0031236,Brandin Cooks,3.0,11.65,10.644,10.439,2.674,9.237,20.987,8.65,7.439,7.644,1.211,1.006
2023,15,WR,00-0031381,Davante Adams,24.1,15.1,14.085,14.022,5.047,12.379,24.344,9.0,10.078,10.015,-1.078,-1.015
2023,15,WR,00-0031408,Mike Evans,15.7,17.825,14.811,13.912,3.415,11.449,21.439,2.125,1.788,0.889,0.337,1.236
2023,15,WR,00-0031428,Allen Robinson,4.9,3.775,5.406,5.887,0.062,4.263,14.546,1.125,0.987,0.506,0.138,0.619
2023,15,WR,00-0031544,Amari Cooper,20.9,7.525,9.073,9.03,1.672,8.726,18.481,13.375,11.87,11.827,1.505,1.548
2023,15,WR,00-0031547,DeVante Parker,9.4,5.45,6.951,7.206,1.055,5.27,16.835,3.95,2.194,2.449,1.756,1.501
2023,15,WR,00-0031549,Nelson Agholor,0.0,5.5,5.61,5.884,0.06,4.19,14.147,5.5,5.884,5.61,-0.384,-0.11
2023,15,WR,00-0031588,Stefon Diggs,8.8,9.725,12.929,13.984,3.498,11.42,23.424,0.925,5.184,4.129,-4.259,-3.204
2023,15,WR,00-0031763,DeAndre Carter,0.0,0.375,-0.854,-0.158,-0.192,0.045,3.693,0.375,0.158,0.854,0.217,-0.479
2023,15,WR,00-0031941,Jamison Crowder,0.0,0.8,1.088,0.167,-0.192,-0.035,2.724,0.8,0.167,1.088,0.633,-0.288
2023,15,WR,00-0032211,Tyler Lockett,5.1,10.175,11.823,11.347,2.797,9.8,20.71,5.075,6.247,6.723,-1.172,-1.648
2023,15,WR,00-0032398,Chris Moore,6.9,5.575,5.369,5.942,0.144,4.267,13.983,1.325,0.958,1.531,0.367,-0.206
2023,15,WR,00-0032464,Kalif Raymond,2.2,5.375,6.745,6.57,0.214,4.48,14.983,3.175,4.37,4.545,-1.195,-1.37
2023,15,WR,00-0032543,Alex Erickson,8.3,2.525,3.263,4.283,0.046,3.756,11.858,5.775,4.017,5.037,1.758,0.738
2023,15,WR,00-0032688,Robbie Chosen,0.0,5.5,0.366,-0.499,-0.183,-0.02,2.693,5.5,0.499,0.366,5.001,5.134
2023,15,WR,00-0032775,Demarcus Robinson,14.7,9.2,8.343,7.635,1.07,5.851,15.933,5.5,7.065,6.357,-1.565,-0.857
2023,15,WR,00-0033009,Tyler Boyd,7.3,5.5,9.169,8.802,2.111,7.032,18.033,1.8,1.502,1.869,0.298,-0.069
2023,15,WR,00-0033251,Zach Pascal,0.0,0.0,2.936,3.71,-0.043,2.288,11.125,0.0,3.71,2.936,-3.71,-2.936
2023,15,WR,00-0033282,Curtis Samuel,21.1,8.4,8.761,8.462,2.059,6.105,16.994,12.7,12.638,12.339,0.062,0.361
2023,15,WR,00-0033292,Trent Taylor,0.0,0.0,-0.441,0.111,-0.192,0.045,3.587,0.0,0.111,0.441,-0.111,-0.441
2023,15,WR,00-0033572,Jamal Agnew,15.0,1.875,3.31,4.317,0.018,3.64,11.897,13.125,10.683,11.69,2.442,1.435
2023,15,WR,00-0033589,David Moore,14.8,0.525,2.626,3.42,-0.018,2.407,10.485,14.275,11.38,12.174,2.895,2.101
2023,15,WR,00-0033591,Noah Brown,22.2,12.875,8.967,9.925,1.671,8.5,19.481,9.325,12.275,13.233,-2.95,-3.908
2023,15,WR,00-0033891,Zay Jones,10.9,7.175,8.556,7.899,0.995,7.445,18.204,3.725,3.001,2.344,0.724,1.381
2023,15,WR,00-0033908,Cooper Kupp,25.1,12.075,11.769,11.035,2.507,9.078,22.053,13.025,14.065,13.331,-1.04,-0.306
2023,15,WR,00-0033921,Chris Godwin Jr.,25.5,8.9,10.543,10.789,2.164,9.64,20.149,16.6,14.711,14.957,1.889,1.643
2023,15,WR,00-0033943,Josh Reynolds,6.1,6.8,6.729,6.436,0.163,4.796,15.025,0.7,0.336,0.629,0.364,0.071
2023,15,WR,00-0034272,Marquez Valdes-Scantling,2.7,2.4,5.276,4.986,0.043,3.713,12.313,0.3,2.286,2.576,-1.986,-2.276
2023,15,WR,00-0034286,Richie James,2.7,0.9,2.816,3.503,-0.003,2.506,10.528,1.8,0.803,0.116,0.997,1.684
2023,15,WR,00-0034297,Byron Pringle,1.5,5.025,4.618,4.771,0.01,2.995,12.498,3.525,3.271,3.118,0.254,0.407
2023,15,WR,00-0034317,Keith Kirkwood,7.7,1.275,3.771,4.332,-0.017,3.315,11.708,6.425,3.368,3.929,3.057,2.496
2023,15,WR,00-0034348,Courtland Sutton,12.1,14.15,12.458,12.506,2.221,10.777,23.179,2.05,0.406,0.358,1.644,1.692
2023,15,WR,00-0034386,Justin Watson,4.1,7.475,6.828,6.588,1.007,6.23,15.187,3.375,2.488,2.728,0.887,0.647
2023,15,WR,00-0034418,Cedrick Wilson Jr.,2.2,6.875,4.906,4.783,0.054,5.042,12.465,4.675,2.583,2.706,2.092,1.969
2023,15,WR,00-0034419,Braxton Berrios,2.2,0.825,3.048,3.973,0.027,3.487,11.484,1.375,1.773,0.848,-0.398,0.527
2023,15,WR,00-0034521,Allen Lazard,5.1,0.675,4.403,6.237,0.139,4.25,12.656,4.425,1.137,0.697,3.288,3.728
2023,15,WR,00-0034646,Brandon Powell,0.0,5.35,2.737,0.172,-0.198,0.119,3.346,5.35,0.172,2.737,5.178,2.613
2023,15,WR,00-0034764,Michael Gallup,1.9,5.55,5.639,5.369,0.043,4.645,12.96,3.65,3.469,3.739,0.181,-0.089
2023,15,WR,00-0034777,DJ Chark,2.8,7.125,5.533,5.466,0.526,5.236,14.569,4.325,2.666,2.733,1.659,1.592
2023,15,WR,00-0034827,DJ Moore,9.2,20.675,16.117,15.113,3.688,12.242,22.856,11.475,5.913,6.917,5.562,4.558
2023,15,WR,00-0034837,Calvin Ridley,8.9,17.4,11.825,11.366,3.332,9.99,22.802,8.5,2.466,2.925,6.034,5.575
2023,15,WR,00-0034854,KhaDarel Hodge,2.0,2.95,3.821,4.268,0.015,4.08,12.563,0.95,2.268,1.821,-1.318,-0.871
2023,15,WR,00-0034928,Steven Sims,1.1,3.125,3.008,4.087,-0.02,2.412,11.587,2.025,2.987,1.908,-0.962,0.117
2023,15,WR,00-0034960,Jakobi Meyers,15.68,10.15,9.018,8.519,2.02,7.269,18.319,5.53,7.161,6.662,-1.631,-1.132
2023,15,WR,00-0034983,Hunter Renfrow,0.0,6.025,6.048,6.09,0.891,5.392,13.997,6.025,6.09,6.048,-0.065,-0.023
2023,15,WR,00-0035045,D.J. Montgomery,12.8,3.3,4.368,5.326,1.073,5.709,13.924,9.5,7.474,8.432,2.026,1.068
2023,15,WR,00-0035215,Deonte Harty,0.0,0.825,0.832,0.144,-0.192,-0.039,2.724,0.825,0.144,0.832,0.681,-0.007
2023,15,WR,00-0035216,Diontae Johnson,16.2,10.15,10.452,11.476,2.187,9.358,20.496,6.05,4.724,5.748,1.326,0.302
2023,15,WR,00-0035298,Scott Miller,0.0,4.5,0.498,-0.375,-0.192,-0.029,2.693,4.5,0.375,0.498,4.125,4.002
2023,15,WR,00-0035406,Lil'Jordan Humphrey,10.6,1.675,4.106,4.524,-0.008,2.849,12.393,8.925,6.076,6.494,2.849,2.431
2023,15,WR,00-0035414,Jalen Guyton,3.9,4.7,4.271,4.412,0.043,4.141,14.068,0.8,0.512,0.371,0.288,0.429
2023,15,WR,00-0035500,Greg Dortch,4.0,7.05,7.52,7.176,1.237,5.749,16.51,3.05,3.176,3.52,-0.126,-0.47
2023,15,WR,00-0035535,Darius Slayton,10.3,7.575,7.431,7.42,1.21,6.013,14.561,2.725,2.88,2.869,-0.155,-0.144
2023,15,WR,00-0035640,DK Metcalf,12.8,19.3,12.662,11.406,2.802,10.883,25.311,6.5,1.394,0.138,5.106,6.362
2023,15,WR,00-0035645,Gunner Olszewski,0.0,0.0,-0.637,0.379,-0.187,0.594,4.754,0.0,0.379,0.637,-0.379,-0.637
2023,15,WR,00-0035659,Terry McLaurin,26.1,6.4,9.398,8.861,1.591,8.242,18.69,19.7,17.239,16.702,2.461,2.998
2023,15,WR,00-0035676,A.J. Brown,10.6,13.075,17.432,19.05,5.205,13.637,24.791,2.475,8.45,6.832,-5.975,-4.357
2023,15,WR,00-0035703,Miles Boykin,0.0,0.4,-0.037,0.083,-0.192,0.183,3.464,0.4,0.083,0.037,0.317,0.363
2023,15,WR,00-0035719,Deebo Samuel Sr.,21.9,25.35,18.529,17.439,4.465,13.096,25.729,3.45,4.461,3.371,-1.011,0.079
2023,15,WR,00-0036133,James Proche,0.0,0.0,-0.198,0.068,-0.192,0.024,3.715,0.0,0.068,0.198,-0.068,-0.198
2023,15,WR,00-0036165,Isaiah Hodgins,0.0,5.65,3.999,4.541,0.02,3.52,12.103,5.65,4.541,3.999,1.109,1.651
2023,15,WR,00-0036176,Mason Kinsey,0.0,0.325,0.553,0.193,-0.192,0.072,3.532,0.325,0.193,0.553,0.132,-0.228
2023,15,WR,00-0036182,Nick Westbrook-Ikhine,4.3,5.1,6.808,6.719,0.924,5.485,15.727,0.8,2.419,2.508,-1.619,-1.708
2023,15,WR,00-0036196,Gabe Davis,0.0,8.025,10.809,10.511,2.541,8.866,22.168,8.025,10.511,10.809,-2.486,-2.784
2023,15,WR,00-0036233,Donovan Peoples-Jones,1.5,0.675,3.265,3.618,-0.054,2.325,11.144,0.825,2.118,1.765,-1.293,-0.94
2023,15,WR,00-0036252,Michael Pittman,11.8,21.025,17.81,17.662,6.319,15.382,26.894,9.225,5.862,6.01,3.363,3.215
2023,15,WR,00-0036259,Jauan Jennings,4.5,3.775,5.586,5.244,0.02,3.591,13.467,0.725,0.744,1.086,-0.019,-0.361
2023,15,WR,00-0036261,Brandon Aiyuk,6.7,17.95,14.092,15.11,3.821,12.492,24.852,11.25,8.41,7.392,2.84,3.858
2023,15,WR,00-0036271,Quez Watkins,0.0,3.825,5.74,5.981,0.104,4.26,13.391,3.825,5.981,5.74,-2.156,-1.915
2023,15,WR,00-0036309,Darnell Mooney,3.4,3.95,7.18,7.041,1.367,6.226,16.508,0.55,3.641,3.78,-3.091,-3.23
2023,15,WR,00-0036322,Justin Jefferson,15.4,16.225,13.438,13.869,3.018,11.301,24.836,0.825,1.531,1.962,-0.706,-1.137
2023,15,WR,00-0036326,Chase Claypool,2.8,0.625,1.584,3.026,0.034,3.64,10.621,2.175,0.226,1.216,1.949,0.959
2023,15,WR,00-0036345,K.J. Osborn,1.3,4.325,8.071,7.526,1.046,6.312,16.659,3.025,6.226,6.771,-3.201,-3.746
2023,15,WR,00-0036358,CeeDee Lamb,18.6,21.375,17.886,17.216,6.964,14.271,26.97,2.775,1.384,0.714,1.391,2.061
2023,15,WR,00-0036364,Lynn Bowden,6.1,3.375,5.534,5.375,0.526,4.009,13.158,2.725,0.725,0.566,2.0,2.159
2023,15,WR,00-0036387,Jalen Reagor,0.0,1.05,2.382,3.339,-0.007,2.499,10.395,1.05,3.339,2.382,-2.289,-1.332
2023,15,WR,00-0036407,Jerry Jeudy,10.4,6.4,8.364,8.159,1.229,6.437,17.427,4.0,2.241,2.036,1.759,1.964
2023,15,WR,00-0036410,Tee Higgins,22.1,11.675,10.468,10.381,1.93,8.493,19.282,10.425,11.719,11.632,-1.294,-1.207
2023,15,WR,00-0036415,Van Jefferson,0.0,2.525,3.774,3.824,0.043,3.545,11.909,2.525,3.824,3.774,-1.299,-1.249
2023,15,WR,00-0036527,DJ Turner,0.0,0.0,0.24,-0.132,-0.192,0.072,3.674,0.0,0.132,0.24,-0.132,-0.24
2023,15,WR,00-0036550,Rashod Bateman,6.9,5.25,7.0,6.919,0.178,5.075,16.375,1.65,0.019,0.1,1.631,1.55
2023,15,WR,00-0036613,Jaylen Waddle,28.2,13.25,11.193,10.034,3.594,10.672,23.677,14.95,18.166,17.007,-3.216,-2.057
2023,15,WR,00-0036626,Dyami Brown,0.0,3.7,3.937,4.211,-0.012,2.578,11.942,3.7,4.211,3.937,-0.511,-0.237
2023,15,WR,00-0036630,Tylan Wallace,0.0,2.4,0.274,0.23,-0.192,-0.039,2.724,2.4,0.23,0.274,2.17,2.126
2023,15,WR,00-0036635,Ihmir Smith-Marsette,5.2,0.85,1.625,2.694,-0.054,2.364,9.979,4.35,2.506,3.575,1.844,0.775
2023,15,WR,00-0036841,Austin Trammell,0.0,1.325,0.897,0.296,-0.187,-0.039,2.762,1.325,0.296,0.897,1.029,0.428
2023,15,WR,00-0036862,Ben Skowronek,0.0,1.025,1.051,0.17,-0.192,-0.035,2.693,1.025,0.17,1.051,0.855,-0.026
2023,15,WR,00-0036900,Ja'Marr Chase,10.4,14.705,13.949,13.885,3.878,11.629,22.618,4.305,3.485,3.549,0.82,0.756
2023,15,WR,00-0036912,DeVonta Smith,10.0,18.6,16.269,16.726,5.003,13.56,26.136,8.6,6.726,6.269,1.874,2.331
2023,15,WR,00-0036913,Kadarius Toney,2.5,3.775,4.673,4.422,-0.008,2.7,12.14,1.275,1.922,2.173,-0.647,-0.898
2023,15,WR,00-0036936,Rondale Moore,2.8,7.2,6.834,7.413,0.125,5.316,16.881,4.4,4.613,4.034,-0.213,0.366
2023,15,WR,00-0036963,Amon-Ra St. Brown,24.2,14.55,15.056,15.596,5.243,13.903,26.904,9.65,8.604,9.144,1.046,0.506
2023,15,WR,00-0036980,Elijah Moore,3.7,9.225,10.331,10.644,2.567,10.074,21.303,5.525,6.944,6.631,-1.419,-1.106
2023,15,WR,00-0036988,Josh Palmer,21.3,11.1,11.175,11.536,1.492,8.671,19.708,10.2,9.764,10.125,0.436,0.075
2023,15,WR,00-0037132,Britain Covey,0.0,0.0,0.176,0.585,-0.187,0.016,4.542,0.0,0.585,0.176,-0.585,-0.176
2023,15,WR,00-0037238,Drake London,4.4,12.925,10.211,9.215,2.301,9.527,20.688,8.525,4.815,5.811,3.71,2.714
2023,15,WR,00-0037240,Jameson Williams,8.7,7.475,7.179,7.148,0.038,4.689,13.969,1.225,1.552,1.521,-0.327,-0.296
2023,15,WR,00-0037247,George Pickens,7.7,9.0,9.083,8.865,1.973,7.039,18.448,1.3,1.165,1.383,0.135,-0.083
2023,15,WR,00-0037261,Khalil Shakir,0.0,8.45,8.401,8.752,1.024,6.278,16.829,8.45,8.752,8.401,-0.302,0.049
2023,15,WR,00-0037382,Brandon Johnson,0.0,3.125,4.111,3.571,-0.046,2.515,11.708,3.125,3.571,4.111,-0.446,-0.986
2023,15,WR,00-0037487,Deven Thompkins,-0.1,0.95,2.67,3.546,-0.067,2.418,10.531,1.05,3.646,2.77,-2.596,-1.72
2023,15,WR,00-0037545,Rashid Shaheed,6.6,9.95,6.822,6.682,0.952,6.205,17.961,3.35,0.082,0.222,3.268,3.128
2023,15,WR,00-0037614,John Metchie III,1.1,1.825,3.946,4.351,0.05,3.63,12.813,0.725,3.251,2.846,-2.526,-2.121
2023,15,WR,00-0037664,Alec Pierce,2.3,8.25,7.736,8.202,1.745,8.282,17.313,5.95,5.902,5.436,0.048,0.514
2023,15,WR,00-0037740,Garrett Wilson,5.9,11.6,12.202,10.051,4.116,9.591,21.24,5.7,4.151,6.302,1.549,-0.602
2023,15,WR,00-0037741,Jahan Dotson,2.2,6.45,7.859,7.836,1.164,6.421,17.088,4.25,5.636,5.659,-1.386,-1.409
2023,15,WR,00-0037742,Treylon Burks,9.4,1.975,5.72,5.878,0.037,3.796,14.562,7.425,3.522,3.68,3.903,3.745
2023,15,WR,00-0037745,Velus Jones Jr.,2.3,0.875,2.391,3.323,-0.018,2.292,10.386,1.425,1.023,0.091,0.402,1.334
2023,15,WR,00-0037801,KaVontae Turpin,0.0,4.725,2.23,0.26,-0.192,-0.035,2.693,4.725,0.26,2.23,4.465,2.495
2023,15,WR,00-0037816,Romeo Doubs,6.0,10.35,9.96,9.822,2.071,7.739,19.447,4.35,3.822,3.96,0.528,0.39
2023,15,WR,00-0038104,Tyquan Thornton,1.5,3.625,5.667,5.529,0.213,4.553,14.448,2.125,4.029,4.167,-1.904,-2.042
2023,15,WR,00-0038117,Wan'Dale Robinson,6.5,8.35,9.439,8.633,1.986,6.946,17.82,1.85,2.133,2.939,-0.283,-1.089
2023,15,WR,00-0038393,Dontayvion Wicks,15.7,7.875,7.445,7.566,1.146,5.868,16.657,7.825,8.134,8.255,-0.309,-0.43
2023,15,WR,00-0038465,Malik Heath,5.9,5.1,4.207,4.376,-0.007,2.904,11.908,0.8,1.524,1.693,-0.724,-0.893
2023,15,WR,00-0038496,Xavier Gipson,4.9,6.55,5.89,6.319,0.311,5.181,15.085,1.65,1.419,0.99,0.231,0.66
2023,15,WR,00-0038543,Jaxon Smith-Njigba,14.8,8.2,9.993,9.584,2.121,7.647,18.667,6.6,5.216,4.807,1.384,1.793
2023,15,WR,00-0038544,Quentin Johnston,10.3,7.025,7.434,7.635,0.953,7.069,15.448,3.275,2.665,2.866,0.61,0.409
2023,15,WR,00-0038559,Michael Wilson,0.0,7.75,8.116,8.357,1.85,6.71,17.549,7.75,8.357,8.116,-0.607,-0.366
2023,15,WR,00-0038563,Tre Tucker,20.7,1.475,2.809,2.999,-0.004,2.733,10.472,19.225,17.701,17.891,1.524,1.334
2023,15,WR,00-0038573,Derius Davis,0.8,0.45,1.961,2.997,-0.017,2.156,10.154,0.35,2.197,1.161,-1.847,-0.811
2023,15,WR,00-0038576,Charlie Jones,3.0,0.0,2.012,3.406,-0.005,2.547,10.384,3.0,0.406,0.988,2.594,2.012
2023,15,WR,00-0038606,Parker Washington,5.2,6.7,4.9,5.546,0.282,4.459,13.597,1.5,0.346,0.3,1.154,1.2
2023,15,WR,00-0038612,A.T. Perry,5.4,5.725,5.366,5.429,0.135,4.253,12.313,0.325,0.029,0.034,0.296,0.291
2023,15,WR,00-0038618,Xavier Hutchinson,0.5,2.7,2.85,3.611,-0.018,2.648,10.431,2.2,3.111,2.35,-0.911,-0.15
2023,15,WR,00-0038619,Andrei Iosivas,1.5,1.125,3.271,3.668,-0.054,2.455,10.504,0.375,2.168,1.771,-1.793,-1.396
2023,15,WR,00-0038621,DeMario Douglas,6.3,10.925,9.888,8.51,2.577,8.391,20.461,4.625,2.21,3.588,2.415,1.037
2023,15,WR,00-0038647,Ronnie Bell,0.0,0.75,2.63,3.454,-0.058,2.308,10.918,0.75,3.454,2.63,-2.704,-1.88
2023,15,WR,00-0038667,Elijah Cooks,0.0,0.0,-0.062,0.574,-0.187,0.91,5.543,0.0,0.574,0.062,-0.574,-0.062
2023,15,WR,00-0038752,Jake Bobo,1.4,2.15,3.601,3.978,-0.012,2.414,11.652,0.75,2.578,2.201,-1.828,-1.451
2023,15,WR,00-0038938,Jalin Hyatt,0.0,5.225,6.489,5.842,0.389,4.742,12.732,5.225,5.842,6.489,-0.617,-1.264
2023,15,WR,00-0038941,Tyler Scott,7.6,1.275,3.272,3.637,-0.043,2.574,10.431,6.325,3.963,4.328,2.362,1.997
2023,15,WR,00-0038976,Marvin Mims Jr.,1.1,3.525,5.816,6.074,0.047,3.831,13.814,2.425,4.974,4.716,-2.549,-2.291
2023,15,WR,00-0038979,Cedric Tillman,9.2,4.95,6.229,6.913,0.586,5.368,15.688,4.25,2.287,2.971,1.963,1.279
2023,15,WR,00-0038994,Jordan Addison,29.1,8.225,10.649,11.12,3.099,9.608,20.274,20.875,17.98,18.451,2.895,2.424
2023,15,WR,00-0038997,Josh Downs,4.9,6.475,6.729,5.986,0.876,5.919,15.497,1.575,1.086,1.829,0.489,-0.254
2023,15,WR,00-0039052,Trey Palmer,1.5,4.7,6.956,7.062,0.821,4.931,16.06,3.2,5.562,5.456,-2.362,-2.256
2023,15,WR,00-0039062,Jonathan Mingo,7.2,7.175,10.202,9.981,2.289,10.18,17.994,0.025,2.781,3.002,-2.756,-2.977
2023,15,WR,00-0039064,Zay Flowers,1.7,15.875,13.384,14.9,3.267,10.901,21.12,14.175,13.2,11.684,0.975,2.491
2023,15,WR,00-0039067,Rashee Rice,24.1,16.375,12.541,12.21,3.139,12.587,24.356,7.725,11.89,11.559,-4.165,-3.834
2023,15,WR,00-0039075,Puka Nacua,10.3,15.825,13.146,13.435,3.631,12.407,24.784,5.525,3.135,2.846,2.39,2.679
2023,15,WR,00-0039146,Jayden Reed,17.2,15.075,12.815,12.109,1.988,8.399,21.077,2.125,5.091,4.385,-2.966,-2.26
2023,16,RB,00-0029239,Brandon Bolden,2.0,2.125,1.846,2.85,0.174,2.419,11.97,0.125,0.85,0.154,-0.725,-0.029
2023,16,RB,00-0030578,Cordarrelle Patterson,5.3,3.675,5.275,5.747,0.624,4.004,14.174,1.625,0.447,0.025,1.178,1.6
2023,16,RB,00-0031687,Raheem Mostert,12.0,18.7,12.825,13.025,4.726,11.462,24.513,6.7,1.025,0.825,5.675,5.875
2023,16,RB,00-0032104,Ameer Abdullah,2.2,3.525,4.692,5.419,0.677,3.97,13.062,1.325,3.219,2.492,-1.894,-1.167
2023,16,RB,00-0032764,Derrick Henry,21.38,17.175,11.323,12.12,4.119,9.88,22.602,4.205,9.26,10.057,-5.055,-5.852
2023,16,RB,00-0033045,Ezekiel Elliott,21.0,14.25,14.225,13.306,5.353,11.28,23.08,6.75,7.694,6.775,-0.944,-0.025
2023,16,RB,00-0033280,Christian McCaffrey,25.1,27.8,21.407,22.344,9.85,20.289,28.499,2.7,2.756,3.693,-0.056,-0.993
2023,16,RB,00-0033293,Aaron Jones,14.5,10.225,9.853,9.315,2.753,9.122,21.715,4.275,5.185,4.647,-0.91,-0.372
2023,16,RB,00-0033308,Matt Breida,1.3,2.05,4.148,5.119,0.551,3.56,13.103,0.75,3.819,2.848,-3.069,-2.098
2023,16,RB,00-0033376,Patrick Ricard,0.0,1.6,3.438,3.261,0.15,2.459,9.687,1.6,3.261,3.438,-1.661,-1.838
2023,16,RB,00-0033526,Samaje Perine,6.9,7.85,6.696,6.719,0.736,4.971,14.239,0.95,0.181,0.204,0.769,0.746
2023,16,RB,00-0033553,James Conner,22.2,13.975,11.401,11.121,3.723,10.514,22.997,8.225,11.079,10.799,-2.854,-2.574
2023,16,RB,00-0033699,Austin Ekeler,11.6,10.725,9.753,9.667,2.589,9.721,21.853,0.875,1.933,1.847,-1.058,-0.972
2023,16,RB,00-0033854,Dare Ogunbowale,0.6,1.575,4.165,4.74,0.335,2.704,12.107,0.975,4.14,3.565,-3.165,-2.59
2023,16,RB,00-0033856,Leonard Fournette,2.0,11.675,9.325,10.073,2.038,7.666,19.022,9.675,8.073,7.325,1.602,2.35
2023,16,RB,00-0033897,Joe Mixon,9.0,18.575,13.947,13.14,4.639,11.879,24.448,9.575,4.14,4.947,5.435,4.628
2023,16,RB,00-0033906,Alvin Kamara,8.5,18.575,13.865,14.241,3.971,13.479,23.733,10.075,5.741,5.365,4.334,4.71
2023,16,RB,00-0033923,Kareem Hunt,9.6,5.25,5.947,5.737,0.857,5.379,15.932,4.35,3.863,3.653,0.487,0.697
2023,16,RB,00-0033948,Jamaal Williams,2.3,3.375,6.222,6.571,0.718,5.203,16.985,1.075,4.271,3.922,-3.196,-2.847
2023,16,RB,00-0033955,Jeremy McNichols,0.0,3.55,0.754,0.104,-0.192,-0.042,3.662,3.55,0.104,0.754,3.446,2.796
2023,16,RB,00-0034115,Jeff Wilson,3.5,4.95,5.26,5.094,0.328,3.466,14.019,1.45,1.594,1.76,-0.144,-0.31
2023,16,RB,00-0034184,Gus Edwards,14.0,10.275,6.884,6.914,1.087,6.183,17.559,3.725,7.086,7.116,-3.361,-3.391
2023,16,RB,00-0034414,Boston Scott,0.3,1.55,3.195,3.867,0.138,2.605,11.583,1.25,3.567,2.895,-2.317,-1.645
2023,16,RB,00-0034681,Chase Edmonds,2.5,3.025,4.496,4.864,0.279,3.416,12.397,0.525,2.364,1.996,-1.839,-1.471
2023,16,RB,00-0034844,Saquon Barkley,19.4,16.25,12.321,13.438,3.24,11.157,22.844,3.15,5.962,7.079,-2.812,-3.929
2023,16,RB,00-0034972,Alexander Mattison,-0.1,6.55,10.325,11.09,2.667,8.333,19.849,6.65,11.19,10.425,-4.54,-3.775
2023,16,RB,00-0034975,Justice Hill,8.7,2.325,5.326,6.253,0.521,3.796,14.04,6.375,2.447,3.374,3.928,3.001
2023,16,RB,00-0035243,Miles Sanders,1.8,4.35,5.932,6.057,0.71,5.37,15.192,2.55,4.257,4.132,-1.707,-1.582
2023,16,RB,00-0035250,Devin Singletary,9.3,12.925,12.648,11.956,3.498,10.851,21.769,3.625,2.656,3.348,0.969,0.277
2023,16,RB,00-0035261,Tony Pollard,5.3,15.975,15.343,14.925,5.167,12.385,25.635,10.675,9.625,10.043,1.05,0.632
2023,16,RB,00-0035628,D'Ernest Johnson,0.2,3.575,5.789,5.835,0.591,4.551,14.042,3.375,5.635,5.589,-2.26,-2.214
